ndvi_real,ndbi_real,mndwi_real,elevation_m_real,slope_degrees_real,settlement_id,flood_zone_overlap_real,building_density_per_ha_real,road_density_m_per_ha_real
0.3325696587562561,0.04411262646317482,-0.4561053514480591,1428.2083740234375,6.707298755645752,S174,0.0,4.749004344790845,109.36712449197859
0.4151129424571991,0.06322743743658066,-0.5326936841011047,1363.7581787109375,4.604149341583252,S173,0.0,0.1757207349269945,6.119233410442996
0.16376933455467224,0.12177178263664246,-0.39353591203689575,1462.2965087890625,5.921133995056152,S062,0.0,56.98178954217967,219.75238701879536
0.322959303855896,0.05171160399913788,-0.498828649520874,1508.6566162109375,9.340575218200684,S189,0.0,0.0,55.558437121587026
0.2690260410308838,0.11322777718305588,-0.5100848078727722,1413.6141357421875,8.118488311767578,S158,0.0,3.235849145801331,68.93648421665131
0.47517088055610657,0.015376118943095207,-0.5214424729347229,1379.7637939453125,4.758228302001953,S141,0.0,0.0,0.0
0.2789047360420227,0.06392288953065872,-0.4327181577682495,1424.85107421875,8.146592140197754,S026,0.0,7.886957138624081,145.56831739743123
0.20691263675689697,0.11188948899507523,-0.46270546317100525,1530.4935302734375,7.159294128417969,S031,0.0,32.79459070708649,152.34314313823717
0.33971771597862244,0.03402324020862579,-0.4872152507305145,1458.16357421875,11.606067657470703,S113,0.0,0.0,116.60179954269587
0.34012797474861145,0.04307130351662636,-0.49029889702796936,1461.33203125,13.129860877990723,S111,0.0,0.0,149.84092626221582
0.1277872920036316,0.13326802849769592,-0.389479398727417,1496.8519287109375,7.831286430358887,S010,0.0,64.2765688626373,157.36853394458495
0.2586636543273926,0.05883638188242912,-0.41185495257377625,1492.1591796875,8.610624313354492,S017,0.0008618213157138753,15.221232319532335,158.14965525389124
0.5503289699554443,-0.18038848042488098,-0.4232432544231415,1547.2232666015625,26.234445571899414,S039,0.0,0.0,0.0
0.26915302872657776,0.0776231437921524,-0.4411146342754364,1416.9892578125,7.682225704193115,S097,0.0,0.0,130.7849401273856
0.5163038372993469,-0.1318150758743286,-0.4552806615829468,1396.061767578125,13.283431053161621,S108,0.0003429355281207133,1.106994019766459,17.56988858825469
0.4900761842727661,-0.09361296147108078,-0.4559595286846161,1444.795654296875,24.5323429107666,S001,0.0,4.095464595360103,29.491976462756412
0.28052955865859985,0.02781061641871929,-0.3817204236984253,1460.6103515625,6.998363971710205,S027,0.0,4.08434957908237,134.51866386020035
0.31113582849502563,-0.011840352788567543,-0.36139237880706787,1482.606201171875,4.7722673416137695,S164,0.009506564056133997,6.532227320117454,130.74152595295973
0.43944746255874634,-0.044696077704429626,-0.4289138615131378,1532.2730712890625,8.553089141845703,S028,0.005353955978584176,3.3130117023514343,149.73241999824234
0.26987507939338684,0.07385522127151489,-0.4658988416194916,1435.5743408203125,3.3048319816589355,S162,0.0,20.412280741456613,157.16177677255305
,,,,,S127,,0.0,34.67204036507603
0.6537110209465027,-0.24844005703926086,-0.4643765985965729,1752.3541259765625,22.20551872253418,S052,0.0,0.0,0.0
0.3027879297733307,0.0643114447593689,-0.48539999127388,1431.7081298828125,4.553002834320068,S177,0.0,10.155470704431261,135.42503376323612
0.49665626883506775,-0.05222727730870247,-0.48699072003364563,1384.6046142578125,3.3481650352478027,S065,0.0,0.0,12.430590584965275
0.42532849311828613,-0.021531732752919197,-0.5067040324211121,1512.0208740234375,10.242734909057617,S117,0.0,7.039414983518611,28.88520084149554
,,,,,S096,,2.7291776269271315,40.54405802806359
0.2666546106338501,0.046293098479509354,-0.4297194480895996,1473.64013671875,15.1803560256958,S119,0.0,2.5109954600978135,62.3759315785118
0.44461846351623535,-0.0023083684500306845,-0.5200018286705017,1460.5748291015625,3.9243359565734863,S178,0.0,2.0814275969645357,37.99440703469149
0.3553396761417389,0.020812232047319412,-0.46374794840812683,1544.521484375,4.439418792724609,S093,0.0,1.3633505296066435,49.80357374786253
0.2107088416814804,0.08155804127454758,-0.3850177228450775,1526.9615478515625,6.065199851989746,S049,0.0,12.49460317341587,171.44720453536607
0.34239277243614197,0.04020030423998833,-0.4582802951335907,1452.1751708984375,9.251502990722656,S186,0.0,15.151347894930042,183.39594647996785
0.3777919113636017,-0.010228624567389488,-0.4704892635345459,1427.0289306640625,7.512864589691162,S110,0.0,8.099647449628904,55.899637627698844
0.5715306997299194,-0.14894989132881165,-0.48226115107536316,1738.0711669921875,15.790495872497559,S004,0.0,0.06228906648527892,20.249545892236895
0.2996425926685333,0.04140719771385193,-0.4138179421424866,1453.7843017578125,6.35341215133667,S107,0.0,6.047445669938146,244.93466532484123
0.5189942717552185,-0.08927623182535172,-0.5312927961349487,1595.4613037109375,17.420635223388672,S071,0.0,2.3731907274754023,8.454136874544691
0.5584862232208252,-0.07111060619354248,-0.5521954298019409,1837.61474609375,24.350168228149414,S114,0.0,0.08087268381787048,4.102769119331984
0.29540130496025085,0.025386156514286995,-0.37989476323127747,1555.3223876953125,3.968714952468872,S179,0.001784651992861392,4.563311440615186,169.87970888728404
0.40160083770751953,-0.013233564794063568,-0.4398233890533447,1463.70556640625,9.462414741516113,S044,0.0004725897920604915,8.252729003121933,119.6466679891736
0.42702099680900574,-0.025050204247236252,-0.47785353660583496,1503.820068359375,10.940367698669434,S106,0.0,2.1336032430176886,0.0
0.47519946098327637,-0.09482376277446747,-0.44713813066482544,1544.8486328125,18.437030792236328,S012,0.0,3.4810460172398687,48.45686063699716
0.15488193929195404,0.10033125430345535,-0.3795827031135559,1561.5233154296875,12.9027738571167,S152,0.0,53.83283206456178,97.7363460335757
0.2939715087413788,0.06036166846752167,-0.4592287242412567,1487.529052734375,5.802032947540283,S191,0.0,13.788372473123967,131.7788749966105
