sector_subunit_id,sector_subunit_index,sector_subunit_count_requested,sentinel__subunit_assignment_method,sentinel__subunit_matched_row_count,sector_id,sector_name,district,sector_name_key,district_key,sector_area_km2,sentinel__elevation__subunit_count,sentinel__elevation__subunit_mean,sentinel__elevation__subunit_median,sentinel__elevation__subunit_min,sentinel__elevation__subunit_max,sentinel__elevation__subunit_std,sentinel__latitude__subunit_count,sentinel__latitude__subunit_mean,sentinel__latitude__subunit_median,sentinel__latitude__subunit_min,sentinel__latitude__subunit_max,sentinel__latitude__subunit_std,sentinel__longitude__subunit_count,sentinel__longitude__subunit_mean,sentinel__longitude__subunit_median,sentinel__longitude__subunit_min,sentinel__longitude__subunit_max,sentinel__longitude__subunit_std,sentinel__mndwi__subunit_count,sentinel__mndwi__subunit_mean,sentinel__mndwi__subunit_median,sentinel__mndwi__subunit_min,sentinel__mndwi__subunit_max,sentinel__mndwi__subunit_std,sentinel__ndbi__subunit_count,sentinel__ndbi__subunit_mean,sentinel__ndbi__subunit_median,sentinel__ndbi__subunit_min,sentinel__ndbi__subunit_max,sentinel__ndbi__subunit_std,sentinel__ndvi__subunit_count,sentinel__ndvi__subunit_mean,sentinel__ndvi__subunit_median,sentinel__ndvi__subunit_min,sentinel__ndvi__subunit_max,sentinel__ndvi__subunit_std,sentinel__slope__subunit_count,sentinel__slope__subunit_mean,sentinel__slope__subunit_median,sentinel__slope__subunit_min,sentinel__slope__subunit_max,sentinel__slope__subunit_std
RWA.5.1.15_1__sentinel_subunit_02,2,10,spatial_coordinate_order,0,RWA.5.1.15_1,Rutunga,Gasabo,rutunga,gasabo,43.031013805388845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.15_1__sentinel_subunit_03,3,10,spatial_coordinate_order,0,RWA.5.1.15_1,Rutunga,Gasabo,rutunga,gasabo,43.031013805388845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.15_1__sentinel_subunit_04,4,10,spatial_coordinate_order,0,RWA.5.1.15_1,Rutunga,Gasabo,rutunga,gasabo,43.031013805388845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.15_1__sentinel_subunit_05,5,10,spatial_coordinate_order,0,RWA.5.1.15_1,Rutunga,Gasabo,rutunga,gasabo,43.031013805388845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.15_1__sentinel_subunit_06,6,10,spatial_coordinate_order,1,RWA.5.1.15_1,Rutunga,Gasabo,rutunga,gasabo,43.031013805388845,1.0,1454.3728512527744,1454.3728512527744,1454.3728512527744,1454.3728512527744,,1.0,-1.8446904363288763,-1.8446904363288763,-1.8446904363288763,-1.8446904363288763,,1.0,30.16587639850733,30.16587639850733,30.16587639850733,30.16587639850733,,1.0,-0.5358716100253691,-0.5358716100253691,-0.5358716100253691,-0.5358716100253691,,1.0,-0.0561720953362427,-0.0561720953362427,-0.0561720953362427,-0.0561720953362427,,1.0,0.5207219750474779,0.5207219750474779,0.5207219750474779,0.5207219750474779,,1.0,8.805039522332962,8.805039522332962,8.805039522332962,8.805039522332962,
RWA.5.1.15_1__sentinel_subunit_07,7,10,spatial_coordinate_order,0,RWA.5.1.15_1,Rutunga,Gasabo,rutunga,gasabo,43.031013805388845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.15_1__sentinel_subunit_08,8,10,spatial_coordinate_order,0,RWA.5.1.15_1,Rutunga,Gasabo,rutunga,gasabo,43.031013805388845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.15_1__sentinel_subunit_09,9,10,spatial_coordinate_order,0,RWA.5.1.15_1,Rutunga,Gasabo,rutunga,gasabo,43.031013805388845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.15_1__sentinel_subunit_10,10,10,spatial_coordinate_order,0,RWA.5.1.15_1,Rutunga,Gasabo,rutunga,gasabo,43.031013805388845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.2.1_1__sentinel_subunit_01,1,10,spatial_coordinate_order,42,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,42.0,1421.3563227513228,1418.6877777777777,1342.0333333333333,1576.7911111111111,56.384641166182966,42.0,-2.0350691109816372,-2.0346841187560445,-2.057591158504804,-2.0063871873905885,0.013253657975136607,42.0,30.083808880658324,30.08502802285257,30.079638131001037,30.08772296852655,0.002320752978075425,42.0,-0.4878526111642597,-0.49229150234961155,-0.5291243455293807,-0.4114230925854368,0.02572014337494959,42.0,-0.005280281292877482,-0.0021176209714079365,-0.1129283915902867,0.067407076480497,0.03634075572341882,42.0,0.41187027364567574,0.4080154713076753,0.2872971937826012,0.5204631768425021,0.04684294184261859,42.0,8.602064864077265,9.097152911126614,1.3156356631384956,12.858560724523333,3.1526752877089192
RWA.5.2.1_1__sentinel_subunit_02,2,10,spatial_coordinate_order,41,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,41.0,1462.4933604336043,1465.7777777777778,1341.9611111111112,1599.29,76.57115340112267,41.0,-2.033007993867596,-2.0306417000769645,-2.0629810500198156,-2.0063871873503936,0.016680333800450097,41.0,30.089694880235506,30.090417914502876,30.087722968526705,30.09311286040527,0.0018102726602100708,41.0,-0.4737521382507175,-0.4978738591665935,-0.5263088804653687,-0.2216344223025724,0.06601498672403454,41.0,0.0179891959257972,0.0378722333870871,-0.240246363815902,0.1240119780124219,0.0979437385787183,41.0,0.3558885413740811,0.3624815775242492,0.1980822273001489,0.6099942508140201,0.10189123797298087,41.0,6.762641110197316,6.566417416069243,1.1434779277775022,12.116302650769551,3.489244598488999
RWA.5.2.1_1__sentinel_subunit_03,3,10,spatial_coordinate_order,42,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,42.0,1450.8223015873016,1455.0477777777778,1341.578888888889,1607.5466666666666,74.80664115812584,42.0,-2.034299126454011,-2.0360315916282277,-2.062981050025391,-2.00638718731904,0.01603570307047258,42.0,30.094973656267452,30.095807806040057,30.093112860410415,30.098502752097403,0.001734116293810034,42.0,-0.4774152766381409,-0.4898975924747442,-0.5482191730960652,-0.1350449947098678,0.06546938327941755,42.0,0.030652900944674242,0.03453574131986285,-0.2253818677907644,0.1863853216003127,0.0777548224555666,42.0,0.34812904555611185,0.34776275438978205,0.1738409700668214,0.5127666608515635,0.0793585753008591,42.0,6.975645531783344,7.254696982171801,1.8028918228546775,13.155539620452457,3.2488045626766997
RWA.5.2.1_1__sentinel_subunit_04,4,10,spatial_coordinate_order,41,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,41.0,1458.9778048780488,1478.4477777777777,1340.6966666666667,1573.5922222222223,71.282623067967,41.0,-2.0316276557402833,-2.0306417000960866,-2.057591158575721,-2.0090821331581266,0.015325170392924824,41.0,30.100671854891093,30.101197698001908,30.098502752099503,30.10389264370625,0.001926416184688672,41.0,-0.468589669910643,-0.4878107164216582,-0.5267338585031744,-0.224152796511715,0.06416750969661092,41.0,0.0035179433663961096,0.0194091513437474,-0.1753904570117758,0.1260358514136737,0.07619740315418057,41.0,0.3702400411591455,0.3705872209164548,0.2095970305398248,0.606643402511117,0.07573040815785874,41.0,6.521069759514919,7.483563672701518,2.049512455463409,11.280478505558438,3.057302478904922
RWA.5.2.1_1__sentinel_subunit_05,5,10,spatial_coordinate_order,41,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,41.0,1454.1973441734417,1452.7455555555557,1341.0366666666666,1590.2655555555557,84.31580223868453,41.0,-2.0318248468938913,-2.036031591653269,-2.057591158513288,-2.0009972955603077,0.016862790887970953,41.0,30.10625893767308,30.10658758959556,30.103892643708104,30.1092825354759,0.0018273165705845235,41.0,-0.4401768877217965,-0.4833023562304668,-0.5352078863570282,-0.1528313796017752,0.09066935085689729,41.0,0.01675194812328389,0.0385809160977438,-0.1957640145270298,0.1153166878556153,0.07347131723496535,41.0,0.32495767554574123,0.3342243681162926,0.2146034149394801,0.4687812064465403,0.06065233431272396,41.0,6.3264418836047005,4.930634832978249,1.8046787762641907,16.191130301952363,3.992929695906612
RWA.5.2.1_1__sentinel_subunit_06,6,10,spatial_coordinate_order,42,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,42.0,1456.9879100529101,1466.0788888888887,1340.002222222222,1568.7133333333334,69.31055347895665,42.0,-2.029679219268073,-2.0292942270021928,-2.0575911584835733,-2.000997295596091,0.016801715082348335,42.0,30.111335827551464,30.11197748128957,30.10928253547883,30.11467242716103,0.0017666451400660422,42.0,-0.43901406232365014,-0.47915367055927893,-0.5303810228918894,-0.1170104001762563,0.1065627805178495,42.0,0.021288018413658034,0.0233303942261646,-0.1895141291552737,0.1568034598855727,0.08767427005461025,42.0,0.3077007187948473,0.3327026912453364,0.1482605245574132,0.4663901410834151,0.08201996286681625,42.0,6.874710978037781,5.8983145537310175,1.5137208522028394,19.401885605918036,3.9133372891947897
RWA.5.2.1_1__sentinel_subunit_07,7,10,spatial_coordinate_order,41,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,41.0,1427.58054200542,1430.73,1341.0011111111112,1515.0644444444445,50.763448849360095,41.0,-2.029129901051119,-2.027946753863334,-2.057591158471584,-2.000997295604212,0.01601225136977251,41.0,30.116512877980444,30.11736737292059,30.11467242716568,30.120062318853343,0.001750576758286641,41.0,-0.4586761748921484,-0.4862520799898259,-0.5431354995858296,-0.1978683163140711,0.09007477907682622,41.0,-0.002031186047398888,0.0319176708074053,-0.2873090721282865,0.1005917958660238,0.09705828438915035,41.0,0.3656961659879325,0.3503804736184343,0.2500075887387535,0.523316512718484,0.07032813003647416,41.0,8.946534503456053,9.596388735771178,1.7684566866689255,14.35685284058253,3.635775797280426
RWA.5.2.1_1__sentinel_subunit_08,8,10,spatial_coordinate_order,42,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,42.0,1398.2339682539682,1404.46,1339.8733333333332,1457.0088888888888,38.61015164832569,42.0,-2.0303850384191215,-2.0319891729661825,-2.0548962126170487,-2.003692241357723,0.015346937661170694,42.0,30.122179776362756,30.122757264729785,30.120062318858817,30.125452210650383,0.0019319910338974073,42.0,-0.441789758967013,-0.48395368092419305,-0.5481592299269195,-0.1244165634036441,0.10661826425217315,42.0,-0.03478841278299044,0.02606257104031585,-0.3104292340245316,0.0960438581170229,0.13030442556048197,42.0,0.392785702307511,0.37409380968563,0.1943695107958603,0.6750007938776412,0.1067772608570589,42.0,7.075531085406347,7.258584191004435,1.9141120169560115,13.930978467000855,3.2329947448641905
RWA.5.2.1_1__sentinel_subunit_09,9,10,spatial_coordinate_order,41,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,41.0,1380.3460975609757,1377.0944444444444,1339.4277777777777,1444.9888888888888,33.32109569167781,41.0,-2.0305759695647723,-2.030641700098615,-2.052201266765922,-2.0117770788474307,0.011152124317933164,41.0,30.12906738184428,30.128147156388703,30.125452210651268,30.133537048188582,0.0025287838757744115,41.0,-0.424205977500903,-0.4911567649103016,-0.5575852684179902,0.1196733305381055,0.15923821383142653,41.0,-0.03130894802143295,0.0524925882194114,-0.4540753181549767,0.1142001007622314,0.15715650450317445,41.0,0.3735164474836799,0.3538990765508705,0.2387127508791435,0.652730730331329,0.08598788437957312,41.0,6.673045437835096,7.024491102496783,1.9929888591501448,13.539758966233997,3.0960651345321812
RWA.5.2.1_1__sentinel_subunit_10,10,10,spatial_coordinate_order,41,RWA.5.2.1_1,Gahanga,Kicukiro,gahanga,kicukiro,36.99449318313045,41.0,1344.2228997289974,1340.29,1338.6988888888889,1395.9833333333331,11.032993107314748,41.0,-2.030838891107358,-2.030641700131158,-2.041421483338226,-2.0144720247363117,0.006666662157733269,41.0,30.140438738750618,30.13892693995254,30.13353704819109,30.152401669184588,0.005686552223387504,41.0,-0.4001905376763483,-0.4074092479294542,-0.5550241836505139,-0.1799086983442388,0.09382842680312223,41.0,-0.14090880217877944,-0.1524154910256207,-0.3494904734287563,0.1426948919583009,0.1383383667586057,41.0,0.5131790095885888,0.5198109934728233,0.3146255396028918,0.6959624211496086,0.1117516425901044,41.0,3.2911942143168877,2.324148272474607,1.5484411491950354,9.052058225472768,2.2478868412330004
RWA.5.2.2_1__sentinel_subunit_01,1,10,spatial_coordinate_order,14,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,14.0,1713.100396825397,1723.2511111111112,1562.7033333333334,1794.171111111111,61.65147563042394,14.0,-2.010622102193249,-2.0104296060629694,-2.019861916446245,-2.0009972955435154,0.00556474424503362,14.0,30.06847335544651,30.068858347660598,30.066163401859733,30.07155329355691,0.0020759946092060366,14.0,-0.5360472465703624,-0.5424952616096216,-0.5666025981861597,-0.4741416796461429,0.02511232935371463,14.0,-0.0171003993954122,0.02300072045245465,-0.1526803231227948,0.0745438328000612,0.08007994383851026,14.0,0.4634330992434359,0.42902436303540137,0.3737712936478191,0.5818134058345213,0.08235886109553171,14.0,12.922181047896544,11.835247169335684,8.878958806594213,20.07008063952128,3.0786678151793447
RWA.5.2.2_1__sentinel_subunit_02,2,10,spatial_coordinate_order,14,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,14.0,1633.1965873015872,1617.5483333333332,1548.1666666666667,1752.237777777778,64.32667656460244,14.0,-2.0085046446964476,-2.009082133136678,-2.01986191648668,-1.9956074037868592,0.007780493441003374,14.0,30.073093262588856,30.074248239305042,30.07155329356305,30.07424823938644,0.0013839963797631614,14.0,-0.5186513893279385,-0.5236117632939122,-0.5485284161149249,-0.4791236595973954,0.021456976550357134,14.0,-0.005325590829334871,-0.01771738023892105,-0.1164428804910572,0.1003905126718029,0.061530864955735134,14.0,0.4268985663466895,0.4376297572265886,0.2890124400203236,0.5615827737173337,0.07762401775395825,14.0,12.544794870553508,11.688995796309577,7.996751853624979,19.68371508280436,3.549791021673442
RWA.5.2.2_1__sentinel_subunit_03,3,10,spatial_coordinate_order,14,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,14.0,1567.7250793650794,1551.3583333333331,1451.6988888888889,1701.7688888888888,80.4706951699954,14.0,-2.0117770789390526,-2.0117770788751876,-2.027946753940598,-1.995607403760334,0.010831485311189616,14.0,30.075980704545312,30.076943185154995,30.074248239391284,30.076943185206325,0.0013400487372382031,14.0,-0.5061180998260683,-0.5100109867242583,-0.5382442280620409,-0.4652535293041578,0.019779448331660746,14.0,0.0009890034764312929,0.0084801535594573,-0.0748451523817625,0.0785976292172014,0.046382233013558934,14.0,0.4043684360614473,0.3929997176469534,0.3421351193703162,0.4848368745727235,0.05150375184445089,14.0,12.24630989827334,11.630617128676839,7.225753541588784,18.010479045973884,2.957171513153966
RWA.5.2.2_1__sentinel_subunit_04,4,10,spatial_coordinate_order,13,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,13.0,1539.9448717948717,1527.6433333333334,1429.8555555555556,1691.3455555555556,71.65378653786325,13.0,-2.0092894366327894,-2.009082133126823,-2.027946753949203,-1.987522566291535,0.012025093737733288,13.0,30.078808916951157,30.079638131043513,30.07694318520892,30.079638131072592,0.0012946100965363617,13.0,-0.5021425110746823,-0.5042389161017589,-0.5316339063301637,-0.481462734916488,0.01522525002676611,13.0,0.018880295061324902,0.0130363660930155,-0.0526460996971759,0.0752810462203692,0.03948416745856283,13.0,0.37917353456610736,0.3678775483088373,0.305025194359902,0.4673739647741519,0.04982395205728637,13.0,11.56470753082353,10.85475725889206,8.117996515168084,18.09967805650499,3.053319256318357
RWA.5.2.2_1__sentinel_subunit_05,5,10,spatial_coordinate_order,14,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,14.0,1545.3488095238097,1537.1044444444447,1468.5855555555556,1668.9533333333334,70.92956056611013,14.0,-2.0004198071948576,-1.999649822543918,-2.0198619164588023,-1.9821326746271464,0.012198615464498812,14.0,30.081370596310176,30.082333076958378,30.079638131085492,30.082333077028867,0.0013400487845834919,14.0,-0.4892233250888984,-0.5048663019498403,-0.54176447530259,-0.3950861043623059,0.042980403976510886,14.0,-0.025811925300671383,0.0038025868731588696,-0.1394593879056362,0.0786126199247584,0.07145710947798717,14.0,0.41562781566715845,0.39735268666773704,0.2161550744602271,0.5812215528779331,0.12003809408621938,14.0,12.311103545994985,12.206270939244165,5.348517340289222,18.804508078893026,3.471002625587015
RWA.5.2.2_1__sentinel_subunit_06,6,10,spatial_coordinate_order,14,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,14.0,1557.434761904762,1522.855,1426.3677777777775,1670.7144444444446,77.9287311322588,14.0,-1.9944524270534416,-1.995607403902591,-2.0117770788789673,-1.9740478369363097,0.010712942898466506,14.0,30.08425803835553,30.0850280228698,30.082333077030693,30.085028022911807,0.001263410096806956,14.0,-0.45483758066021035,-0.4635015807538354,-0.5006669324074234,-0.3818424958698925,0.03633297972305469,14.0,0.011038950178577379,0.0171139910863769,-0.107675770257676,0.0958973033224367,0.058019734953428374,14.0,0.33927140412385537,0.32823722023747703,0.1822412228097747,0.5010162556163548,0.08979371250972039,14.0,10.408640536916634,11.297782425483067,3.740110654036204,15.19045768260956,3.4171814725393697
RWA.5.2.2_1__sentinel_subunit_07,7,10,spatial_coordinate_order,13,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,13.0,1542.1076923076923,1562.4666666666667,1411.8166666666666,1677.243333333333,94.45231570844385,13.0,-1.9891809945119088,-1.992912458141424,-2.0063871873565606,-1.9713528911501583,0.011877062954049781,13.0,30.086893754503702,30.08772296851919,30.085028022920117,30.08772296856688,0.001294609987924944,13.0,-0.4626505876681103,-0.4696942737888129,-0.520159921374803,-0.3941395987867917,0.03757784973690343,13.0,0.043689295486988744,0.0260704771110926,-0.0946989911594124,0.1280323621927279,0.0602793690448739,13.0,0.29848847492538794,0.3175035435043322,0.1273720283753261,0.5266704149601061,0.10356619162977401,13.0,8.973415669309787,8.245836543507046,2.5664696089426675,18.72547645409902,4.175414429090614
RWA.5.2.2_1__sentinel_subunit_08,8,10,spatial_coordinate_order,14,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,14.0,1545.0408730158729,1556.5844444444444,1411.0466666666666,1654.6533333333334,78.84054781342586,14.0,-1.9886775430898056,-1.9888700392315506,-2.0036922412987,-1.974047836970878,0.009378214107885334,14.0,30.08964792997756,30.09041791451004,30.087722968594257,30.090417914580616,0.0012634101390969481,14.0,-0.452489338607339,-0.44997425073676856,-0.491137954264417,-0.4210471697959044,0.021056282016561883,14.0,0.04878180626474402,0.06466575520950141,-0.0750000972469327,0.1055268475075221,0.05356663579312645,14.0,0.28121622069280383,0.25318832274450265,0.1723783149889924,0.4482752048278516,0.08374493532338312,14.0,8.617565818178274,8.656920163167847,4.085081164042155,12.5874232673645,2.891700687310538
RWA.5.2.2_1__sentinel_subunit_09,9,10,spatial_coordinate_order,14,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,14.0,1501.6188095238092,1493.8138888888889,1432.4577777777777,1616.0311111111112,58.06059032593512,14.0,-1.9854051088414162,-1.9834801475869455,-1.9983023496800905,-1.976742783021149,0.007104926858087279,14.0,30.093305356502935,30.09311286042432,30.090417914591537,30.095807806055912,0.0016593533300675943,14.0,-0.4307040063042389,-0.4227707185455236,-0.5115831538105442,-0.3892900121428886,0.03201167630518729,14.0,0.06877004937806888,0.07174133982369515,-0.0438498058559039,0.1425874517275768,0.06213764921540019,14.0,0.2389388544092157,0.23328654670003468,0.1226650791073886,0.3748040286089088,0.08967893367557052,14.0,9.790206754169768,9.703869959115984,4.005332983202404,17.017778517074056,4.2851893566366375
RWA.5.2.2_1__sentinel_subunit_10,10,10,spatial_coordinate_order,13,RWA.5.2.2_1,Gatenga,Kicukiro,gatenga,kicukiro,12.261068054871304,13.0,1517.1708547008545,1508.8555555555556,1449.878888888889,1607.2411111111112,46.72938481486455,13.0,-1.9856568345874313,-1.9848276204149653,-1.9956074037257403,-1.9794377286120637,0.004587298065127862,13.0,30.09850275206454,30.098502752101673,30.095807806058662,30.10389264380922,0.0026949459257325087,13.0,-0.4350048227257623,-0.4387284086300328,-0.473393921038528,-0.3898092163165769,0.022493798517108917,13.0,0.09361053274829959,0.1018546216790726,0.0413434880620681,0.1172159362407832,0.021442368929900518,13.0,0.20775936650554866,0.2059565863090501,0.1622352275722297,0.2684484432802926,0.03277180337401125,13.0,6.826784005908885,7.2934968468878,4.335218987001313,8.895303797324498,1.5800753708650144
RWA.5.2.3_1__sentinel_subunit_01,1,10,spatial_coordinate_order,4,RWA.5.2.3_1,Gikondo,Kicukiro,gikondo,kicukiro,3.4123197923280157,4.0,1601.8141666666666,1630.0822222222223,1467.831111111111,1679.2611111111112,94.74113258124893,4.0,-1.982132674611888,-1.9888700392610403,-1.9902175121901169,-1.960573107735354,0.014429080058163226,4.0,30.073574502882153,30.074248239315835,30.071553293567163,30.074248239329776,0.0013474728766605813,4.0,-0.4677606691658597,-0.46432050303794403,-0.5157173295371716,-0.4266843410503789,0.042380829526377416,4.0,-0.020495677889505952,-0.04325851288585855,-0.0751088280458083,0.0796431422595016,0.06930039313120591,4.0,0.397405935286095,0.4486523024301325,0.2235333901210623,0.4687857461630529,0.11640206697154387,4.0,12.556552881201108,12.392743932538561,9.616418860753376,15.824304798973932,2.9759651385080668
RWA.5.2.3_1__sentinel_subunit_02,2,10,spatial_coordinate_order,4,RWA.5.2.3_1,Gikondo,Kicukiro,gikondo,kicukiro,3.4123197923280157,4.0,1464.2472222222223,1421.605,1394.3044444444445,1619.4744444444443,104.87621000935297,4.0,-1.9666367359142833,-1.9592256348342052,-1.990217512191212,-1.957878161797511,0.015771766287751104,4.0,30.07626944871887,30.076943185174652,30.074248239344225,30.076943185181953,0.0013474729164318295,4.0,-0.4656022390820361,-0.46689582303968746,-0.4895631170780888,-0.4390541931706805,0.02100833228848136,4.0,-0.02343174809227186,-0.03372316420183627,-0.0918960651411752,0.0656154011757603,0.07075214771714376,4.0,0.41195940327087666,0.42466260345384144,0.2769832524027985,0.5215291537730253,0.1046183931251406,4.0,12.461694829099708,12.57605345202817,7.211507670614455,17.48316474172804,4.520647317307862
RWA.5.2.3_1__sentinel_subunit_03,3,10,spatial_coordinate_order,4,RWA.5.2.3_1,Gikondo,Kicukiro,gikondo,kicukiro,3.4123197923280157,4.0,1535.656388888889,1512.4933333333333,1421.5922222222223,1696.0466666666666,115.64586263035315,4.0,-1.977416519307661,-1.9767427827339636,-1.9929124580629165,-1.9632680536998,0.012325265451068221,4.0,30.076943185194263,30.076943185191425,30.07694318518668,30.076943185207533,9.550055845104456e-12,4.0,-0.4342497475050503,-0.4260852055441559,-0.4870836618878905,-0.3977449170439988,0.037674998253373074,4.0,0.07293271505279644,0.0934091264417714,-0.0336605952288626,0.1385732025565056,0.07423878779355456,4.0,0.2566102526009702,0.2360117804573314,0.1276733397093977,0.4267441097798203,0.1244164642925181,4.0,7.287679573512739,7.553643563091755,3.062547460860676,10.980883707006772,3.6865524395301468
RWA.5.2.3_1__sentinel_subunit_04,4,10,spatial_coordinate_order,4,RWA.5.2.3_1,Gikondo,Kicukiro,gikondo,kicukiro,3.4123197923280157,4.0,1511.7602777777777,1523.3472222222222,1446.2333333333331,1554.1133333333332,47.10353330368503,4.0,-1.9780902558648947,-1.9794377288753378,-1.9875225662957687,-1.9659629994131345,0.009204992520102729,4.0,30.07694318522656,30.076943185220912,30.07694318521629,30.07694318524814,1.458422948484623e-11,4.0,-0.4333442478671707,-0.4365322257724624,-0.4585340626988017,-0.4017784772249563,0.0248872414526482,4.0,0.07981448204756265,0.1029924815677199,-0.0107513492813943,0.1240243143362051,0.06276557028231894,4.0,0.2418809101839327,0.2143708562467522,0.1750335134579521,0.3637484147842743,0.08841612997222321,4.0,8.15220876617564,5.893596408002907,4.11290467136436,16.70873757733239,5.776857539403601
RWA.5.2.3_1__sentinel_subunit_05,5,10,spatial_coordinate_order,3,RWA.5.2.3_1,Gikondo,Kicukiro,gikondo,kicukiro,3.4123197923280157,3.0,1500.437037037037,1498.477777777778,1460.0744444444445,1542.7588888888888,41.37702697035322,3.0,-1.979437728785637,-1.984827620446154,-1.9848276204749224,-1.9686579454358348,0.009335566228221244,3.0,30.0787398157692,30.079638131004582,30.07694318528393,30.079638131019095,0.0015559276414608876,3.0,-0.4323826329680891,-0.4389193464580626,-0.4472448573754295,-0.4109836950707751,0.01899380005050658,3.0,0.04595904078517784,0.0605435977517308,0.000624874379889819,0.0767086502239129,0.040083877221444776,3.0,0.29120159583985256,0.289144525449216,0.2673167315522295,0.3171435305181122,0.02497701198583707,3.0,10.371984334720507,11.052469505667686,5.95772509071562,14.105758407778213,4.116419170213327
RWA.5.2.3_1__sentinel_subunit_06,6,10,spatial_coordinate_order,4,RWA.5.2.3_1,Gikondo,Kicukiro,gikondo,kicukiro,3.4123197923280157,4.0,1449.6577777777777,1453.0788888888887,1397.5611111111111,1494.9122222222222,43.2594217335863,4.0,-1.9706791547639566,-1.9686579453140407,-1.982132674715928,-1.9632680537118168,0.008342732968773995,4.0,30.079638131059323,30.079638131057013,30.079638131038273,30.079638131084995,1.96721010975036e-11,4.0,-0.43433853150864665,-0.4398846798197529,-0.4510664903361293,-0.4065182760589516,0.020558210663814677,4.0,0.0758602927239951,0.0940191476077942,0.0053446135408224,0.1100582621395696,0.047620296416440895,4.0,0.2555442532082583,0.2359823361563615,0.174230097143394,0.3759822433769162,0.08541397646347147,4.0,7.579968530436357,7.377263294160366,5.090281208025084,10.475066325399611,2.549128723998768
RWA.5.2.3_1__sentinel_subunit_07,7,10,spatial_coordinate_order,4,RWA.5.2.3_1,Gikondo,Kicukiro,gikondo,kicukiro,3.4123197923280157,4.0,1468.5313888888888,1489.255,1390.772222222222,1504.8433333333332,52.94432753766593,4.0,-1.9727003640624314,-1.9753953099883894,-1.979437728528747,-1.9605731077442,0.008378927144436332,4.0,30.07963813113328,30.079638131131325,30.07963813111292,30.079638131157544,1.8988730395128812e-11,4.0,-0.4524669099253836,-0.44711705728877743,-0.4867975269784888,-0.4288359981454906,0.026284342821151115,4.0,0.07975846845325735,0.11009991509445635,-0.0261859776895185,0.1250200213136352,0.07191812264773884,4.0,0.25768529195824225,0.1971410683535721,0.1749056013326271,0.4615534297931976,0.1363480605828743,4.0,6.288211991555161,6.824384697510137,3.159825188650025,8.344253382550345,2.2636883440814835
RWA.5.2.3_1__sentinel_subunit_08,8,10,spatial_coordinate_order,4,RWA.5.2.3_1,Gikondo,Kicukiro,gikondo,kicukiro,3.4123197923280157,4.0,1453.6855555555555,1454.6805555555557,1448.1744444444444,1457.2066666666667,4.218592104193491,4.0,-1.9753953099452932,-1.9753953099834631,-1.9794377285603004,-1.9713528912539464,0.00347916007403648,4.0,30.082333076949094,30.082333076954818,30.082333076913432,30.082333076973303,2.6937023103298806e-11,4.0,-0.4446043086157932,-0.4364091955777142,-0.4984507870291479,-0.4071480562785965,0.038537427141958056,4.0,0.09952490570321477,0.1037119904992222,0.0665995613774561,0.1240760804369586,0.025278249435438695,4.0,0.219182586964135,0.2093021408532449,0.1534502188049301,0.3046758473451202,0.06873555644319014,4.0,7.925159034232299,7.916709573500686,5.722877796689669,10.144339193238151,2.0994673483935236
