sentinel_record_id,sector_id,sector_name,district,match_predicate
musanze:7177,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7178,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7179,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7180,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7181,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7182,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7183,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7184,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7185,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7186,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7187,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7188,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7189,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7190,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7191,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7192,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7193,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7194,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7195,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7196,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7197,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7198,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7199,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7200,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7201,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7202,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7203,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7204,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7205,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7206,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7207,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7208,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7209,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7210,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7254,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7255,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7256,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7257,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7258,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7259,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7260,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7261,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7262,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7263,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7264,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7265,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7266,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7267,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7268,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7269,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7270,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7271,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7272,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7273,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7274,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7275,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7276,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7277,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7278,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7279,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7280,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7281,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7282,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7283,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7284,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7285,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7286,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7287,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7288,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7289,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7290,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7291,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7292,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7293,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7294,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7295,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7296,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7297,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7298,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7299,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7300,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7301,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7302,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7303,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7345,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7346,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7347,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7348,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7349,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7350,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7351,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7352,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7353,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7354,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7355,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7356,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7357,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7358,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7359,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7360,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7361,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7362,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7363,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7364,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7365,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7366,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7367,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7368,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7369,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7370,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7371,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7372,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7373,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7374,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7375,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7376,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7377,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7378,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7379,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7380,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7381,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7382,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7383,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7384,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7385,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7386,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7387,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7388,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7389,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7390,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7391,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7392,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7393,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7394,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7395,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7437,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7438,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7439,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7440,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7441,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7442,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7443,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7444,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7445,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7446,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7447,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7449,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7450,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7451,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7452,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7453,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7454,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7455,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7456,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7457,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7458,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7459,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7460,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7461,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7462,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7463,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7464,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7465,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7466,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7467,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7468,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7469,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7470,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7471,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7472,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7473,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7474,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7475,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7476,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7477,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7478,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7479,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7480,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7481,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7482,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7483,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7484,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7485,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7486,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7528,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7529,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7530,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7531,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7532,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7533,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7538,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7539,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7540,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7541,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7542,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7543,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7544,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7545,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7546,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7547,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7548,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7549,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7550,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7551,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7552,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7553,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7554,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7555,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7556,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7557,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7558,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7559,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7560,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7561,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7562,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7563,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7564,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7565,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7566,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7567,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7568,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7569,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7570,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7571,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7572,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7573,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7574,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7575,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7576,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7617,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7618,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7619,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7620,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7621,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7622,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7627,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7630,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7631,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7632,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7633,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7634,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7635,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7636,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7637,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7638,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7639,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7640,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7641,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7642,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7643,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7644,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7645,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7646,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7647,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7648,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7649,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7650,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7651,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7652,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7653,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7654,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7655,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7656,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7657,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7658,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7659,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7660,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7661,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7662,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7663,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7664,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7665,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7705,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7706,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7707,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7708,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7713,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7714,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7718,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7719,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7720,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7721,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7722,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7723,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7724,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7725,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7726,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7727,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7728,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7729,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7730,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7731,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7732,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7733,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7734,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7735,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7736,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7737,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7738,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7739,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7740,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7741,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7742,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7743,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7744,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7745,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7746,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7747,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7748,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7749,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7750,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7751,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7752,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7753,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7791,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7792,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7793,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7794,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7799,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7805,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7806,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7807,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7808,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7809,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7810,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7811,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7812,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7813,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7814,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7815,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7816,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7817,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7818,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7819,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7820,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7821,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7822,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7823,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7824,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7825,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7826,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7827,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7828,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7829,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7830,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7831,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7832,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7833,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7834,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7835,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7836,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7837,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7838,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7839,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7883,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7891,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7892,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7893,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7894,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7895,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7896,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7897,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7898,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7899,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7900,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7901,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7902,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7903,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7904,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7905,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7906,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7907,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7908,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7909,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7910,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7911,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7912,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7913,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7914,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7915,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7916,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7917,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7918,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7919,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7920,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7921,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7922,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7923,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7924,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7965,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7966,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7975,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7976,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7977,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7978,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7979,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7980,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7981,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7982,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7983,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7984,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7985,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7986,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7987,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:7988,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7989,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7990,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7991,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7992,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7993,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7994,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7995,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7996,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7997,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7998,RWA.1.4.12_1,Nyange,Musanze,within
musanze:7999,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8000,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8001,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8002,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8003,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8004,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8005,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8006,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8007,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8047,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8058,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8059,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8060,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8061,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8062,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8063,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8064,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8065,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8066,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8067,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8068,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:8069,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8070,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8071,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8072,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8073,RWA.1.4.12_1,Nyange,Musanze,within
musanze:8074,RWA.1.4.12_1,Nyange,Musanze,within
